"row ID","UniSMILES","pIC50","SD","hERG_class"
"Row4617","NC1=NC(c2ccccc12)(c1cccc(c1)-c1cncnc1)c1ccnc(c1)C(F)(F)F",5.26,0.0,"active"
"Row4618","NC1=NC(c2ccccc12)(c1ccncc1)c1cccc(c1)-c1cncnc1",4.8,0.0,"inactive"
"Row4619","NC1=NC2(CCN(CC2)C(=O)c2ccc(nc2)C#N)Nc2c(F)ccc(F)c12",7.0,0.0,"active"
"Row4620","NC1=NC2(CO1)c1cc(Br)ccc1OC(Cc1ccccc1)C21COC1",5.1,8.429369702178807E-8,"active"
"Row4621","NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1OCC21CC1",5.66,0.0,"active"
"Row4622","NC1=NC2(CO1)c1cc(NC(=O)c3ccc(cn3)C#N)ccc1OCC21CC1",5.44,8.429369702178807E-8,"active"
"Row4623","NC1=NC2(CO1)c1cc(ccc1OC(Cc1ccccc1)C21COC1)-c1cncnc1",5.11,0.0,"active"
"Row4624","NC1=NC2(CO1)c1cc(ccc1OC1(CCC1)C21COC1)-c1cncc2ccccc12",5.43,0.0,"active"
"Row4625","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cc(Cl)cnc1F",5.49,1.1920928955078125E-7,"active"
"Row4626","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cnc2[nH]cc(Cl)c2c1",5.35,8.429369702178807E-8,"active"
"Row4627","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cnc2[nH]ccc2c1",5.04,0.0,"active"
"Row4628","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cncc(Cl)c1",5.54,0.0,"active"
"Row4629","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cncc(OC(F)F)c1",5.559999999999999,0.0,"active"
"Row4630","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cncc(OCC(F)(F)C(F)F)c1",5.78,8.429369702178807E-8,"active"
"Row4631","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cncc(OCC(F)(F)F)c1",5.24,8.429369702178807E-8,"active"
"Row4632","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cncc(OCC(F)F)c1",5.16,0.0,"active"
"Row4633","NC1=NC2(CO1)c1cc(ccc1OCC21CC1)-c1cncc(c1)C1CC1",5.459999999999999,0.0,"active"
"Row4634","NC1=NC2(CO1)c1cc(ccc1OCC21CCC1)-c1cncnc1",5.28,8.429369702178807E-8,"active"
"Row4635","NC1=NC2(c3cccc(F)c13)c1cc(ccc1OCC21CC1)-c1cncnc1",5.37,8.429369702178807E-8,"active"
"Row4636","NC1=NCC2N1c1ccccc1Cc1ccccc21",4.013333333333333,0.023094010767737597,"inactive"
"Row4637","NC1=N[C@@](c2cc(F)cc(F)c12)(c1cccc(c1)-c1cncnc1)c1ccnc(c1)C(F)F",4.72,0.0,"inactive"
"Row4638","NC1=N[C@@](c2cccc(F)c12)(c1cccc(c1)-c1cncnc1)c1ccnc(c1)C(F)F",5.32,0.0,"active"
"Row4639","NC1=N[C@](c2cccc(F)c12)(c1ccnc(c1)C(F)(F)F)c1ccc(F)c(c1)-c1cncnc1",5.1,0.0,"active"
"Row4640","NC1=N[C@](c2cccc(F)c12)(c1ccncc1)c1cccc(c1)-c1cncnc1",5.51,0.0,"active"
"Row4641","NC1=N[C@]2(CO[C@H](C[C@H]2CS1)c1ncco1)c1ccc(F)cc1F",4.97,0.0,"inactive"
"Row4642","NC1CC1COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",6.7,0.0,"active"
"Row4643","NC1CCN(CC1)c1nc(N)nc2cc(sc12)-c1ccc(cc1)C(F)(F)F",5.21,0.0,"active"
"Row4644","NC1COCC1Oc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",5.44,0.0,"active"
"Row4645","NCC(=O)N1CCN(CC1)c1cnc2cc(cc(NCc3cccc(c3)[N+]([O-])=O)c2c1)C(F)(F)F",4.74,0.0,"inactive"
"Row4646","NCC(=O)N1CCn2c(C1)nc(c2Nc1ccc(Cl)c(F)c1)-c1ccc(F)cc1",4.68,0.0,"inactive"
"Row4647","NCC(=O)N1CCn2c(C1)nc(c2Nc1ccc2OCOc2c1)-c1ccccc1",4.72,0.0,"inactive"
"Row4648","NCC(O)COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",5.48,0.0,"active"
"Row4649","NCC(O)COc1ccccc1C(=O)CCc1ccccc1",4.36,0.0,"inactive"
"Row4650","NCC1(COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc4ccc5OCC(=O)Nc5n4)c3n2)CC1",5.12,0.0,"active"
"Row4651","NCC1CC1c1cc(F)c(F)cc1OCC=C",5.04,0.0,"active"
"Row4652","NCCC(Oc1ccc(cc1)C(F)(F)F)c1ccccc1",5.64,0.0,"active"
"Row4653","NCCCCN(Cc1nccc2c3ccccc3n(CC(O)=N)c12)[C@H]1CCCc2cccnc12",5.75,0.0,"active"
"Row4654","NCCCCN(Cc1nccc2c3ccccc3n(CC(O)=O)c12)[C@H]1CCCc2cccnc12",5.57,0.0,"active"
"Row4655","NCCCCN(Cc1nccc2c3ccccc3n(CCCN3CCNCC3)c12)[C@H]1CCCc2cccnc12",5.39,0.0,"active"
"Row4656","NCCCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",5.1,0.0,"active"
"Row4657","NCCCN(Cc1cncn1Cc1ccc(cc1)C#N)[C@H]1CCN(Cc2ccccc2)C1=O",6.32,0.0,"active"
"Row4658","NCCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",5.1,0.0,"active"
"Row4659","NCCOc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",4.76,0.0,"inactive"
"Row4660","NCC[C@@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1",5.82,0.0,"active"
"Row4661","NCC[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc2C1",4.88,0.0,"inactive"
"Row4662","NC[C@@]1(CC[C@@H](CC1)N1CCc2c(nc(nc2C1=O)C(F)(F)F)C1CC1)c1cccc(Cl)c1",6.58,0.0,"active"
"Row4663","NC[C@@]1(CC[C@@H](CC1)n1nc(ccc1=O)-c1cccnc1)c1cccc(Cl)c1",5.36,0.0,"active"
"Row4664","NC[C@H]1CC[C@]2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3",5.75,0.0,"active"
"Row4665","NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCC(F)=C",5.4,0.0,"active"
"Row4666","NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCC=C",6.57,0.0,"active"
"Row4667","NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCCF",5.7,0.0,"active"
"Row4668","NCc1cc(cc(c1)C(F)(F)F)C(=O)N[C@@H]1CCc2ccc(Oc3ccnc4NC(=O)CCc34)cc2C1",5.18,0.0,"active"
"Row4669","NCc1ccc(F)c(c1)C1CCN(CC1)C(=O)c1cc(cc(c1)-c1nc(no1)-c1cccs1)C(N)=O",4.77,0.0,"inactive"
"Row4670","NCc1ccc(F)c(c1)C1CCN(CC1)C(=O)c1cc(cc(c1)-c1nc(no1)-c1cccs1)C(O)=O",4.12,0.0,"inactive"
"Row4671","NCc1ccc(F)c(c1)C1CCN(CC1)C(=O)c1cccc(c1)-c1nc(no1)-c1cccs1",6.1,0.0,"active"
"Row4672","NS(=O)(=O)c1ccc(OCCCCN2CCCCC2)cc1",4.87,0.0,"inactive"
"Row4673","NS(=O)(=O)c1ccc(OCCCN2CCCCC2)cc1",4.03,0.0,"inactive"
"Row4674","NS(=O)(=O)c1ccc(OCCN2CCCCC2)cc1",4.62,0.0,"inactive"
"Row4675","N[C@@H](C1CC1)C(=O)N1CC(=C[C@H]1c1cccc(O)c1)c1cc(F)ccc1F",5.25,0.0,"active"
"Row4676","N[C@@H](C1CC1)C(=O)N1CC(=C[C@H]1c1ccccc1)c1cc(F)ccc1F",5.325,0.1909188309203547,"active"
"Row4677","N[C@@H](C1CCC(CC1)NS(=O)(=O)c1ccc(F)cc1F)C(=O)N1CC[C@H](F)C1",4.31,0.0,"inactive"
"Row4678","N[C@@H](CC(=O)N1C[C@@H](F)C[C@H]1C#N)Cc1cc(F)c(F)cc1F",4.01,0.0,"inactive"
"Row4679","N[C@@H](CC(=O)N1[C@@H](C[C@@H]2CCC[C@H]12)C#N)Cc1cc(F)c(F)cc1F",4.26,0.0,"inactive"
"Row4680","N[C@@H](Cc1cc2OCOc2cc1Br)C(=O)N1C[C@@H](F)C[C@H]1C#N",4.32,0.0,"inactive"
"Row4681","N[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc12",5.46,0.0,"active"
"Row4682","N[C@@H]1COC[C@H]1Oc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",4.95,0.0,"inactive"
"Row4683","N[C@@H]1CO[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",5.48,0.0,"active"
"Row4684","N[C@@H]1CO[C@H]1COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",4.75,0.0,"inactive"
"Row4685","N[C@@H]1[C@@H](COc2ccc3ncc(F)c(CCC45CCC(CC4)(CO5)NCc4ccc5OCC(=O)Nc5n4)c3n2)NC1=O",4.54,0.0,"inactive"
"Row4686","N[C@@]1(CC[C@@H](CC1)N1CC(C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F)c1ccccc1",5.21,0.0,"active"
"Row4687","N[C@H](CO)c1cc(cc(c1)C(F)(F)F)C(=O)N[C@@H]1CCc2ccc(Oc3ccnc4NC(=O)CCc34)cc2C1",4.86,0.0,"inactive"
"Row4688","N[C@H](COc1cccc2OCC(=O)Nc12)CN1CCC2(Cc3cc(F)ccc3O2)CC1",5.96,0.0,"active"
"Row4689","N[C@H](COc1cccc2ccc(=O)[nH]c12)CN1CCC2(Cc3cc(F)ccc3O2)CC1",5.92,0.0,"active"
"Row4690","N[C@H](Cc1cc(F)c(F)cc1F)C1CCN(CC1)C(=O)c1cnc2ncccn12",4.23,0.0,"inactive"
"Row4691","N[C@H]1CCCCC[C@H]1C(=O)N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N",5.44,0.0,"active"
"Row4692","N[C@H]1CCCC[C@H]1C(=O)N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N",5.27,0.0,"active"
"Row4693","N[C@H]1CCCC[C@H]1Nc1cc(Nc2ccc3CCCc3n2)c(nn1)C(N)=O",5.1,0.0,"active"
"Row4694","N[C@H]1CCCC[C@H]1Nc1cc(Nc2cccc(n2)C2CC2)c(nn1)C(N)=O",5.4,0.0,"active"
"Row4695","N[C@H]1CCCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1",4.7,0.0,"inactive"
"Row4696","N[C@H]1CCCC[C@H]1Nc1ccc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1",5.07,0.0,"active"
"Row4697","N[C@H]1CCCC[C@H]1Nc1cnc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1",5.0,0.0,"active"
"Row4698","N[C@H]1CCCC[C@H]1Nc1cnc(C(N)=O)c(Nc2cccc(n2)C(F)(F)F)c1",6.22,0.0,"active"
"Row4699","N[C@H]1CCCC[C@H]1Nc1cnc(C(N)=O)c(Nc2cccc3cc[nH]c23)n1",5.09,0.0,"active"
"Row4700","N[C@H]1CCCC[C@H]1Nc1ncc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1",5.045,0.03316624790360462,"active"
"Row4701","N[C@H]1CCCC[C@H]1Nc1nnc(C(N)=O)c(Nc2cccc(c2)-n2nccn2)n1",5.43,0.0,"active"
"Row4702","N[C@H]1CCCC[C@H]1Nc1nnc(C(N)=O)c(Nc2cccc3[nH]ccc23)n1",5.43,0.0,"active"
"Row4703","N[C@H]1CCCC[C@H]1Nc1nnc(C(N)=O)c(Nc2cccc3cc[nH]c23)n1",4.8133333333333335,0.4219399641339092,"inactive"
"Row4704","N[C@H]1CCCN(C1)c1ccncc1Nc1ncc2ccc(nn12)-c1c(F)cccc1F",5.44,0.0,"active"
"Row4705","N[C@H]1CCCN(C1)c1ccncc1Nc1ncc2ccc(nn12)-c1ncccc1F",5.55,0.0,"active"
"Row4706","N[C@H]1CCCN(C1)c1ncc(C(N)=O)c(Nc2cccc(c2)C(F)(F)F)n1",6.1,0.0,"active"
"Row4707","N[C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1ccc2nc(=O)ccn2n1",4.0,0.0,"inactive"
"Row4708","N[C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1ccc2nc(nn2n1)C(F)(F)F",5.09,0.0,"active"
"Row4709","N[C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1ccn2cnnc2n1",4.0,0.0,"inactive"
"Row4710","N[C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1ccncn1",4.58,0.0,"inactive"
"Row4711","N[C@H]1CN(CC[C@@H]1c1cc(F)c(F)cc1F)c1cnc2nccnc2n1",5.0,0.0,"active"
"Row4712","N[C@H]1CN(C[C@@H](N)[C@@H]1O)c1ccncc1Nc1ncc2ccc(nn12)-c1c(F)cccc1F",4.98,0.0,"inactive"
"Row4713","N[C@H]1CN(C[C@@H](N)[C@@H]1O)c1ccncc1Nc1ncc2ccc(nn12)-c1ncccc1F",4.94,0.0,"inactive"
"Row4714","N[C@H]1CN(C[C@@H]1c1cc(F)c(F)cc1F)c1ccc(cn1)-n1ccc(OCc2ccccc2)cc1=O",5.21,0.0,"active"
"Row4715","N[C@H]1CN(C[C@@H]1c1cc(F)ccc1F)c1ccc(cn1)-n1ccc(OCc2ccccc2)cc1=O",5.06,0.0,"active"
"Row4716","N[C@H]1CN(Cc2ccc(cc2)-n2cncn2)C[C@H]1C(=O)N1CCC[C@H]1C#N",5.75,0.0,"active"
"Row4717","N[C@H]1COCC[C@H]1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1",4.6,0.0,"inactive"
"Row4718","N[C@H]1COC[C@@H]1Oc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",5.55,0.0,"active"
"Row4719","N[C@H]1CO[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",4.61,0.0,"inactive"
"Row4720","N[C@H]1CO[C@H]1COc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",4.62,0.0,"inactive"
"Row4721","N[C@H]1C[C@H](CC[C@@H]1c1cc(F)c(F)cc1F)N1Cc2cnc(nc2C1)C(F)(F)F",5.32,0.0,"active"
"Row4722","N[C@H]1C[C@H](CC[C@@H]1c1cc(F)c(F)cc1F)N1Cc2cnc3nnc(C4CC4)n3c2C1",6.22,0.0,"active"
"Row4723","N[C@H]1C[C@H](CO[C@@H]1c1cc(F)c(F)cc1F)N1Cc2cnc(nc2C1)C(F)(F)F",4.64,0.0,"inactive"
"Row4724","N[C@H]1C[C@H](CO[C@@H]1c1cc(F)ccc1F)N1Cc2cn(nc2C1)S(=O)(=O)C1CC1",4.68,0.0,"inactive"
"Row4725","N[C@H]1C[C@H](CO[C@@H]1c1cc(F)ccc1F)N1Cc2nn3nccnc3c2C1",4.64,0.0,"inactive"
"Row4726","N[C@H]1Cn2c(C[C@@H]1c1cc(F)c(F)cc1F)nc1cc(ccc21)C(F)(F)F",5.12,0.0,"active"
"Row4727","N[C@H]1Cn2c(C[C@@H]1c1cc(F)c(F)cc1F)nc1ccc(F)cc21",4.77,0.0,"inactive"
"Row4728","N[C@H]1Cn2c(C[C@@H]1c1cc(F)c(F)cc1F)nc1cnc(F)cc21",4.09,0.0,"inactive"
"Row4729","N[C@H]1Cn2c(C[C@@H]1c1cc(F)c(F)cc1F)nc1cnc(cc21)C(F)(F)F",4.24,0.0,"inactive"
"Row4730","N[C@H]1Cn2c(C[C@@H]1c1cc(F)c(F)cc1F)nc1cnccc21",4.05,0.0,"inactive"
"Row4731","N[C@H]1Cn2c(C[C@@H]1c1cc(F)c(F)cc1F)nc1ncccc21",4.05,0.0,"inactive"
"Row4732","N[C@H]1[C@@H](CNC1=O)Oc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",4.4,0.0,"inactive"
"Row4733","N\C1=N/C(=O)[C@@H]2CCCN2c2ccc(OCCCCCCNCC(=O)Nc3c(Cl)cc(CN1)cc3Cl)cc2",4.5,0.0,"inactive"
"Row4734","Nc1cc(CN2CCC(CC2)N(C(=O)NCc2ccc(F)cc2)c2ccc(Cl)cc2)ccn1",6.42,0.0,"active"
"Row4735","Nc1ccc(cc1N)-c1cccs1",5.8,0.0,"active"
"Row4736","Nc1ccc(cc1N)-c1ccsc1",5.82,0.0,"active"
"Row4737","Nc1ccc(cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1)-c1cccc(F)c1",6.78,0.0,"active"
"Row4738","Nc1ccc(cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1)-c1ccccc1F",6.74,0.0,"active"
"Row4739","Nc1ccc(cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1)-c1cccs1",5.8,0.0,"active"
"Row4740","Nc1ccc(cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1)-c1ccsc1",5.83,0.0,"active"
"Row4741","Nc1ccc(cc1NC(=O)c1ccc(CN2CCC3(CCNC3)CC2)cc1)-c1ccc(F)cc1",6.62,0.0,"active"
"Row4742","Nc1ccc(cc1NC(=O)c1ccc(CNC(=O)CCc2cccnc2)cc1)-c1ccccc1",5.43,0.0,"active"
"Row4743","Nc1ccc(cc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1)-c1ccccc1",5.52,0.0,"active"
"Row4744","Nc1ccc(cc1NC(=O)c1ccc(cc1)C(=O)N1CCC2(CCCN2)CC1)-c1ccccc1",4.91,0.0,"inactive"
"Row4745","Nc1ccc(cc1NC(=O)c1ccc(cc1)C(=O)N1CCC2(CCCN2)CC1)-c1cccs1",4.6,0.0,"inactive"
"Row4746","Nc1ccc(cn1)-c1cnc2nc(sc2c1)N1CCC(CC1)N1CCCCC1",4.71,0.0,"inactive"
"Row4747","Nc1ccc(cn1)-c1nnc([nH]1)C1CCN(Cc2ccc(cc2)-c2nc3cc[nH]c(=O)c3cc2-c2ccccc2)CC1",5.0,0.0,"active"
"Row4748","Nc1ccc(cn1)-c1nnc([nH]1)C1CCN(Cc2ccc(cc2)-c2nc3nc(ncc3cc2-c2ccccc2)N2CCN(CCO)CC2)CC1",5.13,0.0,"active"
"Row4749","Nc1ccc(nc1)[C@H]1CC[C@@H](CC1)N1CC(C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F",4.43,0.0,"inactive"
"Row4750","Nc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1",8.49,0.0,"active"
"Row4751","Nc1ccccc1NC(=O)\C=C\c1ccc(cc1)[C@H]1CN(CCO)C[C@@H]1C(=O)Nc1ccc(Cl)cc1",4.82,0.0,"inactive"
"Row4752","Nc1ccccc1NC(=O)c1ccc(cc1)-c1ncc(CN2CCC2)cc1Cl",4.65,0.0,"inactive"
"Row4753","Nc1cccnc1[C@@H]1CC[C@@H](CC1)N1CC(C1)NC(=O)CNc1ncnc2ccc(cc12)C(F)(F)F",5.08,0.0,"active"
"Row4754","Nc1cccnc1[C@H]1CC[C@@H](CC1)N1CC(C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F",4.36,0.0,"inactive"
"Row4755","Nc1cnc(cn1)-c1cnc2nc(sc2c1)N1CCC(CC1)N1CCCCC1",4.4,0.0,"inactive"
"Row4756","Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1",5.07,0.0,"active"
"Row4757","Nc1cnccc1[C@@H]1CC[C@@H](CC1)N1CC(C1)NC(=O)CNc1ncnc2ccc(cc12)C(F)(F)F",4.34,0.0,"inactive"
"Row4758","Nc1nc(CC(=O)Nc2ccc(C[C@@H]3CC[C@@H](N3)[C@H](O)c3ccccc3)cc2)cs1",4.873333333333333,0.13279056191359742,"inactive"
"Row4759","Nc1nc(NC2CCNC2)c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F",5.62,0.0,"active"
"Row4760","Nc1nc(NC2CCNCC2)c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F",6.05,0.0,"active"
"Row4761","Nc1nc(NC2CCOCC2)c2sc(cc2n1)-c1ccc(cc1)C(F)(F)F",6.16,0.0,"active"
"Row4762","Nc1nc(cn1CC(O)c1ccc(Cl)cc1Cl)C1CC1",5.35,0.0,"active"
"Row4763","Nc1nc(cn1CC(O)c1ccc(cc1Cl)C(F)(F)F)-c1ccc(F)cc1",4.6,0.0,"inactive"
"Row4764","Nc1nc2[C@@H](CCc2s1)C(=O)Nc1ccc(C[C@@H]2CC[C@@H](N2)[C@H](O)c2ccc(F)cc2)cc1",5.25,0.0,"active"
"Row4765","Nc1nc2[C@@H](CCc2s1)C(=O)Nc1ccc(C[C@@H]2CC[C@@H](N2)[C@H](O)c2cccc(Cl)c2)cc1",5.82,0.0,"active"
"Row4766","Nc1nc2[C@@H](CCc2s1)C(=O)Nc1ccc(C[C@@H]2CC[C@@H](N2)[C@H](O)c2cccc(F)c2)cc1",5.4,0.0,"active"
"Row4767","Nc1nc2[C@@H](CCc2s1)C(=O)Nc1ccc(C[C@@H]2CC[C@@H](N2)[C@H](O)c2ccccc2)cc1",4.9,0.0,"inactive"
"Row4768","Nc1nc2[C@@H](CCc2s1)C(=O)Nc1ccc(C[C@@H]2CC[C@@H](N2)[C@H](O)c2cccnc2)cc1",4.63,0.0,"inactive"
"Row4769","Nc1nc2c(cc(Cl)cc2o1)C(=O)N[C@@H]1CN2CCC1CC2",5.32,0.0,"active"
"Row4770","Nc1nc2cc3CCN(CCc3cc2s1)C1CC1",4.89,0.0,"inactive"
"Row4771","Nc1nc2cc3CCN(Cc4ccc(F)cc4)CCc3cc2s1",5.44,0.0,"active"
"Row4772","Nc1nc2cc3CCN(Cc4cccc(F)c4)CCc3cc2s1",5.17,0.0,"active"
"Row4773","Nc1nc2cc3CCN(Cc4ccccc4)CCc3cc2s1",5.11,0.0,"active"
"Row4774","Nc1nc2cc3CCN(Cc4ccccn4)CCc3cc2s1",4.89,0.0,"inactive"
"Row4775","Nc1nc2cc3CCN(Cc4cccnc4)CCc3cc2s1",4.68,0.0,"inactive"
"Row4776","Nc1nc2cc3CCN(Cc4cscn4)CCc3cc2s1",4.82,0.0,"inactive"
"Row4777","Nc1nc2ccc(NCC(F)(F)F)nc2n1CC(O)c1ccc(Cl)cc1Cl",5.46,0.0,"active"
"Row4778","Nc1nc2ccc(OC3CCOC3)nc2n1CC(O)c1ccc(cc1Cl)C(F)(F)F",4.78,0.0,"inactive"
"Row4779","Nc1nc2ccccc2n1CC(O)c1ccc(Cl)cc1Cl",4.99,0.0,"inactive"
"Row4780","Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12",6.0,0.0,"active"
"Row4781","Nc1ncc(cc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CCNCC1",5.26,0.0,"active"
"Row4782","Nc1ncc(cc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CCOCC1",5.52,0.0,"active"
"Row4783","Nc1ncc(cc1-c1ccc(nc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CCNCC1",4.71,0.0,"inactive"
"Row4784","Nc1ncc(cc1-c1ccc(nc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CCOCC1",4.7,0.0,"inactive"
"Row4785","Nc1ncc(cc1-c1nc2ccccc2o1)-c1cnn(c1)C1CCNCC1",6.12,0.0,"active"
"Row4786","Nc1ncc(nc1-c1ccc(nc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CCOCC1",4.7,0.0,"inactive"
"Row4787","Nc1nccc(n1)-c1c(ncn1C1CCCCC1)-c1ccc(F)cc1",4.5649999999999995,0.007071067812485272,"inactive"
"Row4788","Nc1ncccc1C(=O)N1CC[C@H](NCc2cncn2Cc2ccc(cc2)C#N)C1=O",4.3,0.0,"inactive"
"Row4789","Nc1nccn1CC(O)c1ccc(Cl)cc1F",4.22,0.0,"inactive"
"Row4790","Nc1nccn1CC(O)c1cccc(Cl)c1Cl",4.66,0.0,"inactive"
"Row4791","Nc1ncnc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1",5.82,0.0,"active"
"Row4792","Nc1ncnc2n(cc(-c3cccc(O)c3)c12)[C@@H]1C[C@H](CN2CCC2)C1",6.38,0.0,"active"
"Row4793","Nc1ncnc2n(cc(-c3cccc(OCC45CCC(CC4)O5)c3)c12)[C@@H]1C[C@H](CN2CCC2)C1",5.96,0.0,"active"
"Row4794","Nc1ncnc2n(cc(-c3cccc(OC[C@@H]4CCCO4)c3)c12)[C@@H]1C[C@H](CN2CCC2)C1",5.44,0.0,"active"
"Row4795","Nc1ncnc2n(cc(-c3cccc(OCc4ccccc4)c3)c12)[C@@H]1C[C@H](CN2CCC2)C1",6.89,0.0,"active"
"Row4796","Nc1nnc2c3cc(-c4ccccc4)c(nc3ccn12)-c1ccc(CN2CCC(CC2)c2n[nH]c(n2)-c2ccccn2)cc1",5.27,0.0,"active"
"Row4797","O=C(C1CC(CN1)Oc1ccc(cc1)C#N)N1CCCN(CC1)C1CCC1",5.0,0.0,"active"
"Row4798","O=C(C1CC(CN1)Oc1ccc(cc1)C#N)N1CCCN(CC1)C1CCCC1",5.54,0.0,"active"
"Row4799","O=C(C1CC11CCN(CC1)C1CCCCC1)N1CCN(CC1)C1CCCCC1",4.68,0.0,"inactive"
"Row4800","O=C(C1CCOC1)N1C[C@H]2[C@@H](CNc3nc(cs3)-c3ccccn3)[C@H]2C1",5.7,0.0,"active"
"Row4801","O=C(CNC(=O)c1ccccc1)NC1CN(C1)[C@H]1CC[C@@H](CC1)c1ccc2OCOc2c1",5.55,0.0,"active"
"Row4802","O=C(CNCC1CCCCC1)N1CCc2ccccc2C1C1CCCCC1",4.58,0.0,"inactive"
"Row4803","O=C(Cc1ccc(c(c1)C#N)-n1cnnn1)N1CCN(CCc2ccc3C(=O)OCc3c2)CC1",5.15,0.0,"active"
"Row4804","O=C(Cc1ccc(cc1)-n1cnnn1)N1CC2C(CCc3ccc4C(=O)OCc4c3)C2C1",5.3,0.0,"active"
"Row4805","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCC(CC1)\C=C\c1ccc2C(=O)OCc2c1",5.75,0.0,"active"
"Row4806","O=C(Cc1ccc(cc1)-n1cnnn1)N1CCC(CCc2ccc3C(=O)OCc3c2)CC1",5.19,0.0,"active"
